status_description,status_timestamp,zone_number,kerbsideid,location.lat,location.lon
Present,2025-06-01T03:10:53+00:00,7923.0,10863,-37.80606703764444,144.95511600488607
Unoccupied,2024-04-25T15:56:07+00:00,7081.0,8397,-37.80679009928165,144.97326183494033
Unoccupied,2025-03-18T10:02:40+00:00,7266.0,18642,-37.80884023488097,144.97292082569246
Present,2025-03-24T23:48:37+00:00,7265.0,17949,-37.80991962745114,144.97298012356163
Present,2025-04-17T21:36:34+00:00,7218.0,57939,-37.820322263929086,144.9546071199171
Present,2025-04-14T01:29:31+00:00,7219.0,69945,-37.822523929297894,144.9521005255906
Present,2025-04-13T23:03:29+00:00,7219.0,69944,-37.82251358088368,144.95213374857926
Present,2025-04-14T02:53:52+00:00,7219.0,69965,-37.82230254427385,144.9534210170546
Present,2025-04-14T01:45:44+00:00,7219.0,69968,-37.822359539262656,144.9532235093248
Present,2025-04-14T02:32:10+00:00,7643.0,57916,-37.82032671735453,144.95485898659769
Present,2025-04-14T02:56:45+00:00,7218.0,57936,-37.82047607788187,144.95467759457046
Present,2025-05-19T03:08:47+00:00,7922.0,10802,-37.80619677105507,144.95520948468823
Present,2025-02-06T23:56:20+00:00,7923.0,10827,-37.80718919017354,144.95491544565937
Unoccupied,2023-11-14T02:53:26+00:00,7923.0,10840,-37.806793863932285,144.95498609473293
Present,2025-02-07T00:58:43+00:00,7923.0,10845,-37.806642456045324,144.95501315634544
Unoccupied,2025-02-06T11:13:54+00:00,7923.0,10850,-37.80649615504858,144.955039304026
Present,2025-06-01T01:52:10+00:00,7923.0,10856,-37.80631954692586,144.955070868407
Present,2025-06-01T02:45:41+00:00,7923.0,10860,-37.80614034694966,144.95510289712604
Present,2025-02-06T23:08:47+00:00,7923.0,10824,-37.807265450646945,144.95490180860912
Present,2025-04-14T00:01:23+00:00,7218.0,57943,-37.82011429509811,144.95451180212012
Unoccupied,2023-10-25T22:25:42+00:00,,5691,-37.81409629462509,144.9563297765231
Present,2025-01-20T07:00:34+00:00,7049.0,24426,-37.795172433212144,144.97205152453165
Unoccupied,2024-10-19T13:31:32+00:00,7084.0,8748,-37.80230041287619,144.96182135461714
Unoccupied,2024-11-28T02:40:31+00:00,7084.0,8753,-37.80223656015707,144.9612340509617
Unoccupied,2024-12-16T22:41:49+00:00,7628.0,51819,-37.814010865674746,144.96877776293968
Unoccupied,2024-11-28T02:06:51+00:00,7084.0,8741,-37.8022649761665,144.96149743252016
Unoccupied,2024-11-27T06:31:45+00:00,7084.0,8747,-37.80229720947396,144.96179210870582
Present,2025-06-30T23:43:41+00:00,7930.0,9736,-37.81034854531248,144.94969754553495
Unoccupied,2023-06-07T20:34:08+00:00,7924.0,11113,-37.8057341335427,144.9521626699863
Present,2025-01-14T22:21:10+00:00,,61835,-37.81424148169654,144.97109066970916
Unoccupied,2025-04-04T23:56:52+00:00,7081.0,8393,-37.806995795423745,144.97322651483523
Present,2025-05-01T01:09:52+00:00,,61148,-37.81702553819633,144.96516473711768
Present,2025-08-08T06:27:33+00:00,,61137,-37.81675514971775,144.9660867513672
Present,2025-08-08T07:02:22+00:00,,50661,-37.80918881786499,144.97191773220703
Unoccupied,2025-08-08T07:04:27+00:00,7649.0,50664,-37.809037522981974,144.97184785392136
Unoccupied,2025-08-08T06:07:24+00:00,7649.0,50667,-37.808886411089446,144.97177809276388
Unoccupied,2025-08-08T06:27:09+00:00,7649.0,50638,-37.80873103783026,144.9718318695339
Unoccupied,2025-08-08T06:19:30+00:00,7649.0,50635,-37.80880200217635,144.97186447735396
Present,2025-08-05T23:07:21+00:00,7649.0,50641,-37.80863676590235,144.97178858752375
Unoccupied,2025-08-08T06:34:03+00:00,7649.0,50645,-37.80854402111967,144.97174607257597
Unoccupied,2025-08-08T05:28:58+00:00,7558.0,65182,-37.810468180173274,144.96879411251172
Present,2025-08-08T07:13:31+00:00,7556.0,65168,-37.81065243137996,144.96782988802386
Unoccupied,2025-08-08T07:07:28+00:00,7556.0,65167,-37.810643554488905,144.96786024613817
Present,2025-08-08T06:29:40+00:00,7556.0,65163,-37.810585009767664,144.96805719749062
Present,2025-08-08T07:11:46+00:00,7556.0,65158,-37.81054311127097,144.9682004446135
Unoccupied,2025-08-08T06:45:23+00:00,7556.0,65134,-37.810298271624305,144.96903463838794
Unoccupied,2025-08-08T06:33:46+00:00,7556.0,65131,-37.81027225794166,144.96912396834176
Unoccupied,2025-06-02T06:37:51+00:00,7768.0,65522,-37.81333638334371,144.95830036989398
Present,2025-06-02T04:42:22+00:00,7768.0,65520,-37.81329898066727,144.95842831589596
Unoccupied,2025-06-02T05:42:53+00:00,7768.0,65514,-37.81310895819109,144.9590802847536
Unoccupied,2025-06-02T07:22:05+00:00,7768.0,65513,-37.81308979699219,144.95914599008512
Present,2025-06-02T09:03:15+00:00,7768.0,65512,-37.8130652946148,144.95923177270038
Unoccupied,2025-06-02T09:02:47+00:00,7767.0,65510,-37.81302718644266,144.95936110148733
Unoccupied,2025-06-02T07:30:54+00:00,7566.0,65570,-37.813517379359894,144.95802880213256
Unoccupied,2025-06-02T07:43:16+00:00,7566.0,65569,-37.81350864172105,144.95805871741527
Unoccupied,2025-06-02T06:07:47+00:00,7566.0,65566,-37.81348273202524,144.95814742513443
Unoccupied,2025-06-02T07:57:55+00:00,7566.0,65564,-37.81346533795393,144.95820697965536
Unoccupied,2025-06-02T06:31:54+00:00,7566.0,65562,-37.813447522749726,144.9582679741734
Unoccupied,2025-06-02T06:52:00+00:00,7566.0,65558,-37.81341256173804,144.95838767338887
Unoccupied,2025-06-02T08:28:06+00:00,7566.0,65553,-37.81334840559413,144.95860802442525
Unoccupied,2025-06-02T06:55:34+00:00,7566.0,65550,-37.813320247143366,144.9587044311516
Present,2025-06-02T08:54:27+00:00,7566.0,65549,-37.813311556984594,144.95873418423957
Unoccupied,2025-06-02T08:47:42+00:00,7566.0,65548,-37.81330288381933,144.95876387835244
Present,2025-06-02T09:26:18+00:00,7566.0,65547,-37.81329424297533,144.9587934619512
Present,2025-06-02T08:23:35+00:00,7566.0,65543,-37.81324046414947,144.95897758460092
Present,2025-06-02T09:32:50+00:00,7566.0,65542,-37.81323171223683,144.9590075483389
Present,2025-06-02T09:15:23+00:00,7566.0,65536,-37.81317933967216,144.95918685368446
Present,2025-06-02T08:50:44+00:00,7566.0,65535,-37.813170587704754,144.95921681680875
Present,2025-06-02T09:06:54+00:00,7566.0,65532,-37.813144333027964,144.95930670384632
Present,2025-06-02T07:33:42+00:00,7566.0,65529,-37.813101635744424,144.95945362744533
Present,2025-08-08T07:03:44+00:00,7498.0,67324,-37.81212183561699,144.95488565262986
Present,2025-08-08T06:37:29+00:00,7498.0,67331,-37.81224916076433,144.9544364035221
Unoccupied,2024-12-23T03:50:47+00:00,7552.0,66459,-37.81337774058336,144.9547207103931
Unoccupied,2025-08-08T05:32:37+00:00,7552.0,66458,-37.81335985566005,144.95478192988605
Present,2025-08-08T06:31:01+00:00,7547.0,66457,-37.81334131863632,144.95484532479395
Present,2025-08-08T06:36:51+00:00,7547.0,66454,-37.81326272176674,144.955118941283
Unoccupied,2025-08-08T03:21:37+00:00,7547.0,66432,-37.813343494316825,144.95465973198603
Unoccupied,2025-08-08T07:10:56+00:00,7948.0,67435,-37.81265649519399,144.95349866861588
Unoccupied,2025-08-08T06:16:58+00:00,7612.0,54416,-37.81354274368513,144.96015603675647
Unoccupied,2025-08-08T07:12:24+00:00,7438.0,60736,-37.820768853208214,144.9565177418101
Unoccupied,2025-08-08T07:11:12+00:00,7438.0,60733,-37.820641488195506,144.9569432240824
Present,2025-08-08T07:03:19+00:00,7638.0,51936,-37.81325032534858,144.9683033907497
Present,2025-08-08T06:00:14+00:00,7638.0,51937,-37.81322788639255,144.96829312030158
Present,2025-08-08T05:10:51+00:00,7638.0,51938,-37.81320477024501,144.96828258253169
Unoccupied,2025-08-08T06:58:55+00:00,7638.0,51922,-37.813645541093216,144.96848423441904
Present,2025-08-08T06:59:01+00:00,7638.0,51923,-37.81362355924437,144.96847414382043
Present,2025-08-08T06:57:22+00:00,7638.0,51925,-37.81355383064921,144.96844271755066
Present,2025-08-08T06:58:03+00:00,7638.0,51927,-37.81350740460786,144.96842159734933
Unoccupied,2025-08-08T07:10:07+00:00,7557.0,65210,-37.81086842243505,144.96676138730086
Unoccupied,2025-08-08T07:12:54+00:00,7557.0,65213,-37.81092948294076,144.96655417860907
Unoccupied,2025-08-08T07:11:12+00:00,,65245,-37.81116977716893,144.9663764898553
Unoccupied,2025-08-08T06:26:33+00:00,7561.0,65835,-37.80893402031106,144.96980158069755
Unoccupied,2025-08-08T05:34:29+00:00,7563.0,65837,-37.80897111670238,144.96967358921987
Unoccupied,2025-08-08T06:52:35+00:00,7563.0,65838,-37.808989664207985,144.9696095894605
Present,2025-08-08T06:50:26+00:00,7563.0,65839,-37.8090085191715,144.96954458956648
Present,2025-08-08T00:27:47+00:00,7548.0,65851,-37.8087471415161,144.97061560119926
Present,2025-08-08T05:04:38+00:00,7548.0,65852,-37.808765652381865,144.9705516877205
Unoccupied,2025-08-08T05:24:45+00:00,7548.0,65853,-37.80878448812302,144.97048656633723
Unoccupied,2025-08-08T06:50:12+00:00,7561.0,65822,-37.80867133402634,144.9707064334778
Unoccupied,2025-08-08T06:52:38+00:00,7561.0,65823,-37.808688713900466,144.97064683077053
Unoccupied,2025-08-08T06:07:25+00:00,,65022,-37.809698394571,144.97074942112323
Unoccupied,2025-08-08T05:40:20+00:00,7570.0,65073,-37.8099915247975,144.9700817056739
Unoccupied,2025-08-08T06:39:45+00:00,7570.0,65072,-37.80998399961277,144.97010747421155
Present,2025-08-08T05:44:02+00:00,7570.0,65071,-37.80996543973677,144.97017083409781
Unoccupied,2025-08-08T05:54:47+00:00,7570.0,65067,-37.80992492778876,144.9703092236904
Unoccupied,2025-08-08T06:50:59+00:00,7572.0,65098,-37.81006651045614,144.97016789080607
Unoccupied,2025-08-08T06:20:31+00:00,7572.0,65087,-37.809811799125995,144.97103987130538
Unoccupied,2025-08-08T06:28:37+00:00,7762.0,65093,-37.80994954406519,144.97056706681252
Present,2025-08-08T06:20:36+00:00,7570.0,65061,-37.80983613304747,144.97061254265424
Present,2025-08-08T07:04:31+00:00,7570.0,65056,-37.80978257026817,144.97079623261197
Present,2025-08-08T01:37:09+00:00,7570.0,65052,-37.80972376415039,144.97099638310678
Present,2025-08-08T07:00:52+00:00,7570.0,65051,-37.80968431334239,144.9711311431266
Unoccupied,2025-08-08T06:49:48+00:00,7570.0,65044,-37.80961790613839,144.97135797972985
Unoccupied,2025-08-08T06:40:40+00:00,7570.0,65039,-37.809558543884236,144.97156074978867
Present,2025-08-08T06:49:32+00:00,7639.0,52232,-37.8101876339628,144.96690220578893
Present,2025-08-08T06:49:31+00:00,7639.0,52231,-37.81021089093612,144.9669129755109
Present,2025-08-08T06:42:28+00:00,7639.0,52223,-37.8103941257034,144.96699783693825
Present,2025-08-08T02:53:43+00:00,7614.0,54634,-37.811582207875794,144.95914220671528
Unoccupied,2025-08-08T07:13:40+00:00,7614.0,54631,-37.811676681158545,144.9591853849827
Present,2025-08-08T05:46:28+00:00,7614.0,54629,-37.811723924153966,144.95920697367882
Present,2025-08-08T04:45:12+00:00,7614.0,54628,-37.81174679330102,144.9592174258368
Present,2025-08-08T07:12:46+00:00,7614.0,54627,-37.81176902703331,144.9592275876551
Unoccupied,2025-08-08T07:00:25+00:00,7365.0,62317,-37.81784301093078,144.9581499820841
Unoccupied,2025-08-08T07:01:26+00:00,7362.0,62315,-37.81780450336542,144.95828438269166
Unoccupied,2024-12-23T11:55:31+00:00,7344.0,62246,-37.817334516747486,144.96048215380262
Present,2025-08-08T01:40:45+00:00,,62244,-37.817298204837954,144.9606094090057
Unoccupied,2025-08-08T05:16:25+00:00,,62243,-37.81727844911076,144.96067754707826
Present,2025-08-08T05:11:26+00:00,7355.0,62242,-37.81725853501433,144.9607456594689
Present,2025-03-18T12:27:54+00:00,7355.0,62239,-37.81719937385757,144.96094976997966
Present,2025-08-08T03:57:45+00:00,7344.0,62235,-37.81712214094766,144.96121930871175
Unoccupied,2025-08-08T04:27:37+00:00,,62210,-37.81701192932516,144.96103715975846
Present,2025-08-08T05:37:17+00:00,7366.0,61737,-37.81382164650383,144.97251252259366
Present,2025-08-08T06:55:34+00:00,7360.0,61718,-37.813747716292895,144.97221188360052
Unoccupied,2025-08-08T07:13:12+00:00,7366.0,61710,-37.81358460771658,144.97276665909857
Present,2025-08-08T06:21:44+00:00,7359.0,61912,-37.8148583618696,144.96842999036193
Present,2025-08-08T06:51:30+00:00,7359.0,61915,-37.81491466165707,144.96823782973135
Present,2025-08-08T06:01:11+00:00,7359.0,61922,-37.81504586009345,144.96779000312512
Present,2025-08-08T07:05:09+00:00,7359.0,61924,-37.81508331085854,144.9676622616073
Unoccupied,2025-08-08T04:40:23+00:00,7356.0,61931,-37.81522806872016,144.9671703298716
Unoccupied,2025-08-08T07:10:14+00:00,7359.0,61943,-37.814987607190886,144.9685434667755
Present,2025-08-08T06:29:10+00:00,7356.0,61952,-37.815166479569896,144.96793309081687
Present,2025-08-08T06:36:56+00:00,7359.0,61950,-37.815128610767,144.96806244045393
Present,2025-08-08T06:02:30+00:00,7354.0,62416,-37.81853717941904,144.95573016418047
Present,2025-08-08T07:05:29+00:00,7334.0,63539,-37.8122473661557,144.9702796616983
Present,2025-08-08T06:42:12+00:00,7340.0,64041,-37.81602703957237,144.95727462615082
Present,2024-02-08T23:49:12+00:00,,6548,-37.80765270225542,144.9661411358623
Present,2025-08-08T05:53:41+00:00,7626.0,52011,-37.812458103956,144.96806321950226
Present,2025-08-08T06:40:18+00:00,,52018,-37.811950188615235,144.96783344299544
Present,2025-08-08T06:38:45+00:00,7627.0,52318,-37.80922706022584,144.96658484190925
Present,2025-08-08T06:57:38+00:00,7648.0,50018,-37.81452914354371,144.97462955185944
Unoccupied,2025-04-15T12:18:39+00:00,7648.0,50015,-37.81469213907302,144.97470510774372
Present,2025-08-08T06:54:33+00:00,7659.0,50126,-37.81393430955272,144.9741384033004
Unoccupied,2025-08-08T07:06:51+00:00,7647.0,50524,-37.80975208464211,144.97217500552478
Unoccupied,2025-08-08T07:13:25+00:00,7379.0,53225,-37.81283245261398,144.9624057011988
Present,2025-08-08T05:54:54+00:00,7379.0,53224,-37.81288318547357,144.96242908195768
Present,2025-08-08T06:58:16+00:00,7389.0,53214,-37.81269869482525,144.96255296030284
Unoccupied,2025-08-08T05:59:56+00:00,7474.0,56715,-37.818854986469205,144.956985175657
Unoccupied,2025-08-08T05:42:04+00:00,7474.0,56722,-37.8192216250759,144.95690531385517
Unoccupied,2025-08-08T04:55:53+00:00,7485.0,56912,-37.81697789237569,144.95612358725003
Unoccupied,2025-08-08T06:32:29+00:00,7485.0,56910,-37.81707745376239,144.956168806464
Unoccupied,2024-06-27T05:40:55+00:00,7485.0,56927,-37.81684693601877,144.95581472950056
Unoccupied,2025-08-08T07:01:04+00:00,7485.0,56928,-37.81679658224592,144.9557915530827
Unoccupied,2025-08-08T05:27:16+00:00,7478.0,56614,-37.81978441503779,144.9574143505606
Unoccupied,2025-08-08T06:41:34+00:00,7479.0,56618,-37.81954857202497,144.95730605648407
Unoccupied,2025-08-08T05:47:02+00:00,7488.0,56825,-37.818020906310394,144.9563521332263
Unoccupied,2025-08-08T06:05:49+00:00,7488.0,56824,-37.81806760005445,144.95637301784328
Unoccupied,2025-08-08T06:06:03+00:00,7576.0,57319,-37.8127273292411,144.95416523391526
Unoccupied,2025-08-08T05:46:04+00:00,7624.0,57317,-37.8128316126089,144.95421383234896
Unoccupied,2025-08-08T06:51:00+00:00,7624.0,57311,-37.813135120137346,144.9543550292893
Unoccupied,2025-08-08T07:12:03+00:00,7624.0,57310,-37.81318241643244,144.95437718209934
Unoccupied,2025-08-08T07:09:34+00:00,7576.0,57329,-37.81285802612559,144.95397486293464
Present,2025-08-08T07:05:01+00:00,7621.0,57228,-37.81384932123389,144.95443349398442
Unoccupied,2025-08-08T06:02:02+00:00,7621.0,57215,-37.813811150462705,144.95466936048354
Unoccupied,2025-08-08T07:05:08+00:00,7621.0,57218,-37.81365927015733,144.95459882213538
Unoccupied,2025-08-08T05:17:38+00:00,7621.0,57220,-37.81355986032554,144.95455297802664
Present,2025-08-08T06:33:39+00:00,7406.0,51441,-37.808597595193646,144.96897073263065
Present,2025-08-08T06:34:30+00:00,7406.0,51432,-37.80889488585683,144.96910747342076
Unoccupied,2025-08-08T06:15:34+00:00,7418.0,61626,-37.81982702192029,144.95541099028247
Present,2025-08-08T06:20:18+00:00,7418.0,61625,-37.81981045436291,144.95546985526124
Present,2025-08-08T06:51:42+00:00,7416.0,61245,-37.817666111265154,144.9629407575873
Present,2025-08-08T06:42:52+00:00,7458.0,61320,-37.8180129004001,144.96177409706755
Present,2025-08-06T01:56:11+00:00,,60821,-37.81463432710466,144.97312534133457
Present,2025-08-08T06:24:12+00:00,7434.0,60437,-37.81867159918419,144.96361337707268
Unoccupied,2025-08-08T06:50:55+00:00,7434.0,60436,-37.81865302273701,144.96367748730736
Present,2025-08-08T06:12:41+00:00,7436.0,60133,-37.81628062406019,144.97178578493475
Present,2025-08-08T05:51:30+00:00,7436.0,60134,-37.816299678207656,144.97172201927918
Present,2025-08-08T00:28:16+00:00,7436.0,60136,-37.81633778637632,144.97159447871752
Present,2025-08-08T06:57:28+00:00,7705.0,55317,-37.811058034453524,144.95744272907837
Present,2025-08-08T06:58:33+00:00,7705.0,55316,-37.81111058901165,144.9574669364946
Present,2025-08-08T06:47:36+00:00,7705.0,55315,-37.811133103344815,144.95747725078772
Present,2025-08-08T00:54:17+00:00,7705.0,55314,-37.81115537146814,144.95748749120327
Present,2025-08-08T05:10:28+00:00,7542.0,66333,-37.812587931836994,144.957306255361
Unoccupied,2025-08-08T07:09:17+00:00,7542.0,66332,-37.81256887060002,144.95737195796855
Unoccupied,2024-04-04T14:34:05+00:00,7537.0,63353,-37.81784719018296,144.9546668200337
Unoccupied,2024-04-04T15:45:27+00:00,7506.0,63359,-37.81796339879945,144.9542623065159
Unoccupied,2025-08-08T04:18:22+00:00,,63361,-37.81800020752271,144.9541341621802
Present,2025-08-08T06:55:40+00:00,7537.0,63315,-37.81757659693908,144.9553194889391
Unoccupied,2025-08-08T07:08:49+00:00,7537.0,63316,-37.81759365761293,144.9552596352234
Present,2024-04-03T23:20:42+00:00,7506.0,63328,-37.817819867448804,144.9544594584814
Present,2025-08-08T07:11:06+00:00,7331.0,53816,-37.81813881692696,144.96278077148582
Unoccupied,2025-08-08T06:23:32+00:00,7608.0,54245,-37.81580552679101,144.9609445799225
Unoccupied,2024-03-31T00:45:41+00:00,7938.0,23820,-37.81159624830087,144.95253676839363
Unoccupied,2024-01-11T21:16:57+00:00,7938.0,23818,-37.811560711178714,144.95266258350728
Present,2023-11-01T06:06:24+00:00,7089.0,16746,-37.80285502474163,144.96687098883416
Present,2023-11-01T08:03:55+00:00,,16751,-37.80301651986615,144.9674918974476
Present,2024-10-10T22:53:01+00:00,7010.0,8890,-37.80483438857518,144.95988325071232
Present,2024-10-10T21:54:36+00:00,7010.0,8901,-37.805040594246165,144.9598249788204
Present,2025-08-08T07:02:58+00:00,7733.0,9576,-37.80452046129158,144.94946032867392
Unoccupied,2025-08-08T06:45:46+00:00,7725.0,9589,-37.803684670588936,144.94960779284747
Present,2025-08-08T06:56:07+00:00,7725.0,9599,-37.804653929416006,144.94924754974852
Present,2025-08-08T07:05:04+00:00,7725.0,9603,-37.80440418481487,144.94928979685488
Unoccupied,2025-08-08T02:16:09+00:00,7725.0,9607,-37.80366437740204,144.94942015108126
Present,2025-08-08T02:58:03+00:00,7753.0,9617,-37.80498763699151,144.948753723206
Unoccupied,2025-08-08T07:09:11+00:00,7753.0,9624,-37.80496880297507,144.9485850569049
Present,2025-08-08T05:15:59+00:00,7753.0,9626,-37.804961001384484,144.94851534910026
Unoccupied,2025-08-08T06:19:43+00:00,7753.0,9627,-37.804957821300455,144.94848724174722
Unoccupied,2024-06-27T08:44:27+00:00,7753.0,9632,-37.80509422812224,144.94877284569418
Unoccupied,2024-06-27T06:29:59+00:00,7753.0,9633,-37.80509110335517,144.94874473264417
Unoccupied,2024-06-27T06:19:58+00:00,7753.0,9640,-37.80505653600164,144.94843582479643
Unoccupied,2025-08-08T07:08:08+00:00,7939.0,57645,-37.8098906355965,144.9525865367229
Present,2025-08-08T06:58:33+00:00,7939.0,57640,-37.81014123833853,144.95271508397371
Present,2024-03-31T04:57:08+00:00,,10319,-37.800825494583194,144.96252249137837
Present,2023-11-16T05:02:04+00:00,7014.0,10322,-37.801075280046305,144.96247843591453
Present,2023-11-16T04:05:33+00:00,7014.0,10325,-37.8012261364757,144.9624526013939
Unoccupied,2025-06-01T03:37:41+00:00,7752.0,10667,-37.80584440231725,144.9548204612559
Present,2025-06-27T04:14:56+00:00,7752.0,10672,-37.80580572269983,144.954477568818
